mod; YYYY/MM/DD; HH:MM:SS; aligned
src; "Omnibus Systems - Omnibase "; "2010/03/28" ; "11:14:07"
chs; "ASCII"
ver; "For help and support contact the Omnibus Support Team"
ifv; "Version 5.0"
dve; "For help and support contact the Omnibus Support Team"
fft; ""
tbl; STOP_POINT
atr; BASE_VERSION; POINT_TYPE; POINT_NO; STOP_POINT_NO; STOP_POINT_DESC
frm; num[11.0]; num[11.0]; num[11.0]; num[11.0]; char[40]
rec;    20100328;           1;      407600;           0;                           "Princes Road"
rec;    20100328;           1;      407700;           0;                       "Soveriegn Centre"
rec;    20100328;           1;      407800;           0;                           "Princes Park"
rec;    20100328;           1;      407900;           0;                      "Channel View Road"
rec;    20100328;           1;      408000;           0;                             "Beach Road"
rec;    20100328;           1;      408100;           0;                        "Military Museum"
rec;    20100328;           1;      408200;           0;                         "Cambridge Road"
rec;    20100328;           1;      408300;           0;                       "Sea House Square"
rec;    20100328;           1;      465101;           1;                             "Manor Way."
rec;    20100328;           1;      466401;           1;                           "Rock Gardens"
rec;    20100328;           1;      473801;           1;                      "Eastbourne Road B"
rec;    20100328;           1;      800000;           0;                                   "A283"
rec;    20100328;           1;      800001;           1;                                   "A283"
rec;    20100328;           1;      800100;           0;                       "By pass east end"
rec;    20100328;           1;      800101;           1;                       "By pass east end"
rec;    20100328;           1;      800200;           0;                       "By pass west end"
rec;    20100328;           1;      800201;           1;                       "By pass west end"
rec;    20100328;           1;      800300;           0;                              "Flyover A"
rec;    20100328;           1;      800301;           1;                              "Flyover A"
rec;    20100328;           1;      800400;           0;                              "Flyover B"
rec;    20100328;           1;      800401;           1;                              "Flyover B"
rec;    20100328;           1;      800500;           0;                              "Flyover C"
rec;    20100328;           1;      800501;           1;                              "Flyover C"
rec;    20100328;           1;      800600;           0;                              "Flyover D"
rec;    20100328;           1;      800601;           1;                              "Flyover D"
rec;    20100328;           1;      800700;           0;                              "Flyover E"
rec;    20100328;           1;      800701;           1;                              "Flyover E"
rec;    20100328;           1;      800800;           0;                         "Drive/Eaton Rd"
rec;    20100328;           1;      800801;           1;                         "Drive/Eaton Rd"
rec;    20100328;           1;      800901;           1;                         "Goldstone Cres"
rec;    20100328;           1;      801000;           0;                          "Falmer Road A"
rec;    20100328;           1;      801001;           1;                          "Falmer Road A"
rec;    20100328;           1;      801100;           0;                          "Falmer Road B"
rec;    20100328;           1;      801101;           1;                          "Falmer Road B"
rec;    20100328;           1;      801200;           0;                          "Falmer Road C"
rec;    20100328;           1;      801201;           1;                          "Falmer Road C"
rec;    20100328;           1;      801300;           0;                          "Carden Avenue"
rec;    20100328;           1;      801301;           1;                          "Carden Avenue"
rec;    20100328;           1;      801400;           0;                         "Coldean Lane A"
rec;    20100328;           1;      801401;           1;                         "Coldean Lane A"
rec;    20100328;           1;      801500;           0;                         "Coldean Lane B"
rec;    20100328;           1;      801501;           1;                         "Coldean Lane B"
rec;    20100328;           1;      801701;           1;                           "Roedale Road"
rec;    20100328;           1;      801801;           1;                      "King Geo VI Ave A"
rec;    20100328;           1;      801901;           1;                      "King Geo VI Ave B"
rec;    20100328;           1;      802000;           0;                       "Marina Slip Rd B"
rec;    20100328;           1;      802001;           1;                       "Marina Slip Rd B"
rec;    20100328;           1;      802100;           0;                           "Nestor Court"
rec;    20100328;           1;      802101;           1;                           "Nestor Court"
rec;    20100328;           1;      802201;           1;                         "Eskbank Avenue"
rec;    20100328;           1;      802300;           0;                      "Millview Hospital"
rec;    20100328;           1;      802501;           1;                       "North South Road"
rec;    20100328;           1;      802600;           0;                           "Sheep Centre"
rec;    20100328;           1;      802601;           1;                           "Sheep Centre"
rec;    20100328;           1;      802700;           0;                     "Beachy Head Loop B"
rec;    20100328;           1;      802701;           1;                     "Beachy Head Loop B"
rec;    20100328;           1;      802800;           0;                            "Belle Toute"
rec;    20100328;           1;      802801;           1;                            "Belle Toute"
rec;    20100328;           1;      802900;           0;                     "Beachy Head Loop D"
rec;    20100328;           1;      802901;           1;                     "Beachy Head Loop D"
rec;    20100328;           1;      803000;           0;                     "Beachy Head Loop E"
rec;    20100328;           1;      803001;           1;                     "Beachy Head Loop E"
rec;    20100328;           1;      803100;           0;                     "Beachy Head Loop F"
rec;    20100328;           1;      803101;           1;                     "Beachy Head Loop F"
rec;    20100328;           1;      803200;           0;                     "Beachy Head Loop G"
rec;    20100328;           1;      803201;           1;                     "Beachy Head Loop G"
rec;    20100328;           1;      803300;           0;                       "Friston Forest A"
rec;    20100328;           1;      803301;           1;                       "Friston Forest A"
rec;    20100328;           1;      803400;           0;                       "Friston Forest B"
rec;    20100328;           1;      803401;           1;                       "Friston Forest B"
rec;    20100328;           1;      803500;           0;                            "Port Office"
rec;    20100328;           1;      803600;           0;                           "Railway Road"
rec;    20100328;           1;      803700;           0;                       "Erringham Bottom"
rec;    20100328;           1;      803701;           1;                       "Erringham Bottom"
rec;    20100328;           1;      803800;           0;                             "Slonk Hill"
rec;    20100328;           1;      803801;           1;                             "Slonk Hill"
rec;    20100328;           1;      803900;           0;                      "Boundstone School"
rec;    20100328;           1;      803901;           1;                      "Boundstone School"
rec;    20100328;           1;      804000;           0;                     "Boundstone Nursery"
rec;    20100328;           1;      804001;           1;                     "Boundstone Nursery"
rec;    20100328;           1;      804100;           0;                           "The Crabtree"
rec;    20100328;           1;      804101;           1;                           "The Crabtree"
rec;    20100328;           1;      804200;           0;                          "Orchard House"
rec;    20100328;           1;      804300;           0;                     "Ingleside Crescent"
rec;    20100328;           1;      804400;           0;                         "Thornberry Sch"
rec;    20100328;           1;      804401;           1;                         "Thornberry Sch"
rec;    20100328;           1;      804501;           1;                       "Freshbrook Close"
rec;    20100328;           1;      804601;           1;                            "Orchard Ave"
rec;    20100328;           1;      804701;           1;                       "Abbey Rd dropoff"
rec;    20100328;           1;      804800;           0;                          "Bottom Gibbon"
rec;    20100328;           1;      804801;           1;                          "Bottom Gibbon"
rec;    20100328;           1;      804901;           1;                        "Trinity Trees A"
rec;    20100328;           1;      805000;           0;                        "Lady of Lourdes"
rec;    20100328;           1;      805001;           1;                        "Lady of Lourdes"
rec;    20100328;           1;      805100;           0;                     "Ringmer Road/Lewes"
rec;    20100328;           1;      805101;           1;                     "Ringmer Road/Lewes"
rec;    20100328;           1;      805200;           0;                       "Devils Dyke Rd A"
rec;    20100328;           1;      805201;           1;                       "Devils Dyke Rd A"
rec;    20100328;           1;      805300;           0;                       "Devils Dyke Rd B"
rec;    20100328;           1;      805301;           1;                       "Devils Dyke Rd B"
rec;    20100328;           1;      805400;           0;                       "Devils Dyke Rd C"
rec;    20100328;           1;      805401;           1;                       "Devils Dyke Rd C"
rec;    20100328;           1;      805500;           0;                    "Stanmer Park Inside"
rec;    20100328;           1;      805501;           1;                    "Stanmer Park Inside"
rec;    20100328;           1;      805600;           0;                       "Ditchling Road A"
rec;    20100328;           1;      805601;           1;                       "Ditchling Road A"
rec;    20100328;           1;      805700;           0;                  "Upper Lodges Car Park"
rec;    20100328;           1;      805701;           1;                  "Upper Lodges Car Park"
rec;    20100328;           1;      805800;           0;                       "Ditchling Road C"
rec;    20100328;           1;      805801;           1;                       "Ditchling Road C"
rec;    20100328;           1;      805900;           0;                       "Ditchling Road D"
rec;    20100328;           1;      805901;           1;                       "Ditchling Road D"
rec;    20100328;           1;      806000;           0;                       "Ditchling Beacon"
rec;    20100328;           1;      806001;           1;                       "Ditchling Beacon"
rec;    20100328;           1;      806100;           0;                           "North Street"
rec;    20100328;           1;      806200;           0;                             "Seafront C"
rec;    20100328;           1;      806201;           1;                             "Seafront C"
rec;    20100328;           1;      806500;           0;                                  "A27 A"
rec;    20100328;           1;      806501;           1;                                  "A27 A"
rec;    20100328;           1;      806600;           0;                                  "A27 B"
rec;    20100328;           1;      806601;           1;                                  "A27 B"
rec;    20100328;           1;      806700;           0;                                  "A27 C"
rec;    20100328;           1;      806701;           1;                                  "A27 C"
rec;    20100328;           1;      806801;           1;                             "Links Road"
rec;    20100328;           1;      806900;           0;                            "Sainsbury's"
rec;    20100328;           1;      807001;           1;                        "Mayfield Avenue"
rec;    20100328;           1;      807101;           1;                          "Gladys Avenue"
rec;    20100328;           1;      807200;           0;                          "Broyle Side B"
rec;    20100328;           1;      807201;           1;                          "Broyle Side B"
rec;    20100328;           1;      807300;           0;                       "Broyle Paddock B"
rec;    20100328;           1;      807301;           1;                       "Broyle Paddock B"
rec;    20100328;           1;      807400;           0;                       "Yew Tree Close B"
rec;    20100328;           1;      807401;           1;                       "Yew Tree Close B"
rec;    20100328;           1;      807500;           0;                   "Links Road Eastbound"
rec;    20100328;           1;      807601;           1;                         "Surry Street A"
rec;    20100328;           1;      807700;           0;                       "Conway Crossroad"
rec;    20100328;           1;      807701;           1;                       "Conway Crossroad"
rec;    20100328;           1;      900000;           0;                             "Clays Hill"
rec;    20100328;           1;      900001;           1;                             "Clays Hill"
rec;    20100328;           1;      900100;           0;                        "South Downs Way"
rec;    20100328;           1;      900101;           1;                        "South Downs Way"
rec;    20100328;           1;      900200;           0;                       "Shoreham Flyover"
rec;    20100328;           1;      900201;           1;                       "Shoreham Flyover"
rec;    20100328;           1;      900300;           0;                            "Stocks Mead"
rec;    20100328;           1;      900301;           1;                            "Stocks Mead"
rec;    20100328;           1;      900400;           0;                         "Erringham Farm"
rec;    20100328;           1;      900401;           1;                         "Erringham Farm"
rec;    20100328;           1;      900500;           0;                       "Old Cement Works"
rec;    20100328;           1;      900501;           1;                       "Old Cement Works"
rec;    20100328;           1;      900600;           0;                          "Dacre Gardens"
rec;    20100328;           1;      900601;           1;                          "Dacre Gardens"
rec;    20100328;           1;      900700;           0;                          "Shoreham Road"
rec;    20100328;           1;      900701;           1;                          "Shoreham Road"
rec;    20100328;           1;      900800;           0;               "Upper Beeding Rising Sun"
rec;    20100328;           1;      900801;           1;               "Upper Beeding Rising Sun"
rec;    20100328;           1;      900900;           0;                             "Kings Head"
rec;    20100328;           1;      900901;           1;                             "Kings Head"
rec;    20100328;           1;      901000;           0;                 "Bramber St Marys House"
rec;    20100328;           1;      901001;           1;                 "Bramber St Marys House"
rec;    20100328;           1;      901100;           0;                         "Bramber Castle"
rec;    20100328;           1;      901101;           1;                         "Bramber Castle"
rec;    20100328;           1;      901200;           0;                            "Goring Road"
rec;    20100328;           1;      901201;           1;                            "Goring Road"
rec;    20100328;           1;      901300;           0;                          "Church Street"
rec;    20100328;           1;      901301;           1;                          "Church Street"
rec;    20100328;           1;      901400;           0;                   "Steyning Clock Tower"
rec;    20100328;           1;      901401;           1;                   "Steyning Clock Tower"
rec;    20100328;           1;      901500;           0;                 "Steyning Health Centre"
rec;    20100328;           1;      901501;           1;                 "Steyning Health Centre"
rec;    20100328;           1;      901600;           0;                            "Thornscroft"
rec;    20100328;           1;      901601;           1;                            "Thornscroft"
rec;    20100328;           1;      901700;           0;                            "Middle Mead"
rec;    20100328;           1;      901701;           1;                            "Middle Mead"
rec;    20100328;           1;      901800;           0;                          "Shootingfield"
rec;    20100328;           1;      901900;           0;                       "Church St Car Pk"
rec;    20100328;           1;      902801;           1;                           "Vicarage Way"
rec;    20100328;           1;      902900;           0;          "Ringmer Olde Post Office Mews"
rec;    20100328;           1;      902901;           1;          "Ringmer Olde Post Office Mews"
rec;    20100328;           1;      903000;           0;                          "Broyle Estate"
rec;    20100328;           1;      903900;           0;                         "Limetree House"
rec;    20100328;           1;      903901;           1;                         "Limetree House"
rec;    20100328;           1;      904000;           0;                       "Lancing Broadway"
rec;    20100328;           1;      904001;           1;                       "Lancing Broadway"
rec;    20100328;           1;      904100;           0;              "Lancing Three Horse Shoes"
rec;    20100328;           1;      904101;           1;              "Lancing Three Horse Shoes"
rec;    20100328;           1;      904200;           0;                           "Onslow Court"
rec;    20100328;           1;      904201;           1;                           "Onslow Court"
rec;    20100328;           1;      904300;           0;                          "Worthing Pier"
rec;    20100328;           1;      904301;           1;                          "Worthing Pier"
rec;    20100328;           1;      909900;           0;                           "Lewes Prison"
rec;    20100328;           1;      909901;           1;                           "Lewes Prison"
rec;    20100328;           1;      910000;           0;                          "Lewes Bus Stn"
rec;    20100328;           1;      910001;           1;                          "Lewes Bus Stn"
rec;    20100328;           1;      910101;           1;                      "Lewes East Street"
rec;    20100328;           1;      917200;           0;                "Arndale Shopping Centre"
rec;    20100328;           1;      917201;           1;                "Arndale Shopping Centre"
rec;    20100328;           1;      917300;           0;                        "Eastbourne Pier"
rec;    20100328;           1;      919400;           0;                            "Glynde Turn"
rec;    20100328;           1;      919401;           1;                            "Glynde Turn"
rec;    20100328;           1;      919500;           0;                          "Ringmer Green"
rec;    20100328;           1;      919501;           1;                          "Ringmer Green"
rec;    20100328;           1;      919600;           0;              "Ringmer Community College"
rec;    20100328;           1;      919601;           1;              "Ringmer Community College"
rec;    20100328;           1;      919700;           0;                          "Broyle Side A"
rec;    20100328;           1;      919701;           1;                          "Broyle Side A"
rec;    20100328;           1;      919800;           0;                       "Broyle Paddock A"
rec;    20100328;           1;      919801;           1;                       "Broyle Paddock A"
rec;    20100328;           1;      919900;           0;                       "Yew Tree Close A"
rec;    20100328;           1;      919901;           1;                       "Yew Tree Close A"
rec;    20100328;           1;      920000;           0;                      "Lewes High Street"
rec;    20100328;           1;      920001;           1;                      "Lewes High Street"
rec;    20100328;           1;      920100;           0;                            "Church Lane"
rec;    20100328;           1;      920101;           1;                            "Church Lane"
rec;    20100328;           1;      920200;           0;                  "Ringmer Kennel Corner"
rec;    20100328;           1;      920201;           1;                  "Ringmer Kennel Corner"
rec;    20100328;           1;      925000;           0;                        "Seaford Library"
rec;    20100328;           1;      925001;           1;                        "Seaford Library"
rec;    20100328;           1;      925100;           0;                     "Chyngton Gdns A259"
rec;    20100328;           1;      925101;           1;                     "Chyngton Gdns A259"
rec;    20100328;           1;      925200;           0;                         "7 Sisters Park"
rec;    20100328;           1;      925201;           1;                         "7 Sisters Park"
rec;    20100328;           1;      925300;           0;                           "Friston Pond"
rec;    20100328;           1;      925301;           1;                           "Friston Pond"
rec;    20100328;           1;      925400;           0;                        "Cavendish Place"
rec;    20100328;           1;      925401;           1;                        "Cavendish Place"
rec;    20100328;           1;      925500;           0;                              "Stud Farm"
rec;    20100328;           1;      925501;           1;                              "Stud Farm"
rec;    20100328;           1;      925600;           0;                             "Tide Mills"
rec;    20100328;           1;      925601;           1;                             "Tide Mills"
rec;    20100328;           1;      925700;           0;                       "Bishopstone Road"
rec;    20100328;           1;      925701;           1;                       "Bishopstone Road"
rec;    20100328;           1;      925800;           0;                              "Hill Rise"
rec;    20100328;           1;      925801;           1;                              "Hill Rise"
rec;    20100328;           1;      925900;           0;                            "Beacon Road"
rec;    20100328;           1;      925901;           1;                            "Beacon Road"
rec;    20100328;           1;      926000;           0;                          "Belgrave Road"
rec;    20100328;           1;      926001;           1;                          "Belgrave Road"
rec;    20100328;           1;      926100;           0;                        "Seaford Station"
rec;    20100328;           1;      926101;           1;                        "Seaford Station"
rec;    20100328;           1;      926200;           0;                           "War Memorial"
rec;    20100328;           1;      926201;           1;                           "War Memorial"
rec;    20100328;           1;      926300;           0;                 "Southdown Road Seaford"
rec;    20100328;           1;      926301;           1;                 "Southdown Road Seaford"
rec;    20100328;           1;      926400;           0;                             "Downs Road"
rec;    20100328;           1;      926401;           1;                             "Downs Road"
rec;    20100328;           1;      926500;           0;                          "Sutton Corner"
rec;    20100328;           1;      926501;           1;                          "Sutton Corner"
rec;    20100328;           1;      926600;           0;                             "Manor Road"
rec;    20100328;           1;      926601;           1;                             "Manor Road"
rec;    20100328;           1;      926700;           0;                          "Chyngton Lane"
rec;    20100328;           1;      926701;           1;                          "Chyngton Lane"
rec;    20100328;           1;      926800;           0;                         "Golden Galleon"
rec;    20100328;           1;      926801;           1;                         "Golden Galleon"
rec;    20100328;           1;      926900;           0;                            "Gayles Farm"
rec;    20100328;           1;      926901;           1;                            "Gayles Farm"
rec;    20100328;           1;      927000;           0;                              "Rose Hill"
rec;    20100328;           1;      927001;           1;                              "Rose Hill"
rec;    20100328;           1;      927100;           0;                   "Uckfield High Street"
rec;    20100328;           1;      927101;           1;                   "Uckfield High Street"
rec;    20100328;           1;      927200;           0;                     "Uckfield Bus Stand"
rec;    20100328;           1;      927201;           1;                     "Uckfield Bus Stand"
rec;    20100328;           1;      927300;           0;                          "Five Ash Down"
rec;    20100328;           1;      927301;           1;                          "Five Ash Down"
rec;    20100328;           1;      927400;           0;                       "CrowboroughCross"
rec;    20100328;           1;      927401;           1;                       "CrowboroughCross"
rec;    20100328;           1;      927500;           0;                         "Eridge Station"
rec;    20100328;           1;      927501;           1;                         "Eridge Station"
rec;    20100328;           1;      927600;           0;                       "Eridge Green Chu"
rec;    20100328;           1;      927601;           1;                       "Eridge Green Chu"
rec;    20100328;           1;      927700;           0;                        "Central Station"
rec;    20100328;           1;      927701;           1;                        "Central Station"
rec;    20100328;           1;      927900;           0;                       "Housedean Farm A"
rec;    20100328;           1;      927901;           1;                       "Housedean Farm A"
rec;    20100328;           1;      928000;           0;                       "Housedean Farm B"
rec;    20100328;           1;      928001;           1;                       "Housedean Farm B"
rec;    20100328;           1;      928100;           0;                          "Newmarket Inn"
rec;    20100328;           1;      928101;           1;                          "Newmarket Inn"
rec;    20100328;           1;      928200;           0;                         "Kingston Ridge"
rec;    20100328;           1;      928201;           1;                         "Kingston Ridge"
rec;    20100328;           1;      928300;           0;                     "Hope-in-the-Valley"
rec;    20100328;           1;      928301;           1;                     "Hope-in-the-Valley"
rec;    20100328;           1;      928400;           0;                          "Houndean Rise"
rec;    20100328;           1;      928401;           1;                          "Houndean Rise"
rec;    20100328;           1;      928500;           0;                    "Southdown Ave/Lewes"
rec;    20100328;           1;      928501;           1;                    "Southdown Ave/Lewes"
rec;    20100328;           1;      928600;           0;                            "Black Horse"
rec;    20100328;           1;      928601;           1;                            "Black Horse"
rec;    20100328;           1;      928700;           0;                       "Phoenix Causeway"
rec;    20100328;           1;      928701;           1;                       "Phoenix Causeway"
rec;    20100328;           1;      928900;           0;                         "Malling Street"
rec;    20100328;           1;      928901;           1;                         "Malling Street"
rec;    20100328;           1;      929000;           0;                           "Malling Down"
rec;    20100328;           1;      929001;           1;                           "Malling Down"
rec;    20100328;           1;      929100;           0;                          "Stoneham Farm"
rec;    20100328;           1;      929101;           1;                          "Stoneham Farm"
rec;    20100328;           1;      929200;           0;                         "Upper Stoneham"
rec;    20100328;           1;      929201;           1;                         "Upper Stoneham"
rec;    20100328;           1;      929300;           0;                        "Wellingham Lane"
rec;    20100328;           1;      929301;           1;                        "Wellingham Lane"
rec;    20100328;           1;      929400;           0;                          "Uckfield Road"
rec;    20100328;           1;      929401;           1;                          "Uckfield Road"
rec;    20100328;           1;      929500;           0;                               "Ham Lane"
rec;    20100328;           1;      929501;           1;                               "Ham Lane"
rec;    20100328;           1;      929600;           0;                           "The Cock Inn"
rec;    20100328;           1;      929601;           1;                           "The Cock Inn"
rec;    20100328;           1;      929700;           0;                          "Barcombe Lane"
rec;    20100328;           1;      929701;           1;                          "Barcombe Lane"
rec;    20100328;           1;      929800;           0;                       "Top of Clay Hill"
rec;    20100328;           1;      929801;           1;                       "Top of Clay Hill"
rec;    20100328;           1;      929900;           0;                              "Kiln Lane"
rec;    20100328;           1;      929901;           1;                              "Kiln Lane"
rec;    20100328;           1;      930000;           0;                               "Aquarena"
rec;    20100328;           1;      930001;           1;                               "Aquarena"
rec;    20100328;           1;      930100;           0;                           "Windsor Road"
rec;    20100328;           1;      930101;           1;                           "Windsor Road"
rec;    20100328;           1;      930200;           0;                       "Half Brick Hotel"
rec;    20100328;           1;      930201;           1;                       "Half Brick Hotel"
rec;    20100328;           1;      930400;           0;                    "Old Salts Farm Road"
rec;    20100328;           1;      930401;           1;                    "Old Salts Farm Road"
rec;    20100328;           1;      937400;           0;              "Brighton Road Post Office"
rec;    20100328;           1;      937401;           1;              "Brighton Road Post Office"
rec;    20100328;           1;      937500;           0;                         "Steyne Gardens"
rec;    20100328;           1;      937501;           1;                         "Steyne Gardens"
rec;    20100328;           1;      937600;           0;                             "Ophir Road"
rec;    20100328;           1;      937601;           1;                             "Ophir Road"
rec;    20100328;           1;      937700;           0;                           "Western Road"
rec;    20100328;           1;      937701;           1;                           "Western Road"
rec;    20100328;           1;      937800;           0;                           "Lancing Park"
rec;    20100328;           1;      937801;           1;                           "Lancing Park"
rec;    20100328;           1;      937900;           0;                              "The Haven"
rec;    20100328;           1;      937901;           1;                              "The Haven"
rec;    20100328;           1;      938000;           0;                       "South Bank Court"
rec;    20100328;           1;      938001;           1;                       "South Bank Court"
rec;    20100328;           1;      938100;           0;                     "Kia Garage Lancing"
rec;    20100328;           1;      938101;           1;                     "Kia Garage Lancing"
rec;    20100328;           1;      938200;           0;                     "Wenceling Cottages"
rec;    20100328;           1;      938201;           1;                     "Wenceling Cottages"
rec;    20100328;           1;      938400;           0;                           "Horsted Lane"
rec;    20100328;           1;      938500;           0;                           "Old Ship Inn"
rec;    20100328;           1;      938501;           1;                           "Old Ship Inn"
rec;    20100328;           1;      938600;           0;                           "Horsted Lane"
rec;    20100328;           1;      938601;           1;                           "Horsted Lane"
rec;    20100328;           1;      938700;           0;                  "Isfield Lavender Line"
rec;    20100328;           1;      938701;           1;                  "Isfield Lavender Line"
rec;    20100328;           1;      938800;           0;                              "Wicklands"
rec;    20100328;           1;      938801;           1;                              "Wicklands"
rec;    20100328;           1;      938900;           0;                  "Little Horsted Church"
rec;    20100328;           1;      938901;           1;                  "Little Horsted Church"
rec;    20100328;           1;      939000;           0;                          "Kiln Lane Isf"
rec;    20100328;           1;      939001;           1;                          "Kiln Lane Isf"
rec;    20100328;           1;      939100;           0;                  "Ridgewood Post Office"
rec;    20100328;           1;      939101;           1;                  "Ridgewood Post Office"
rec;    20100328;           1;      939200;           0;                          "Highview Lane"
rec;    20100328;           1;      939201;           1;                          "Highview Lane"
rec;    20100328;           1;      939300;           0;                        "The Highlands B"
rec;    20100328;           1;      939301;           1;                        "The Highlands B"
rec;    20100328;           1;      939400;           0;                              "New Place"
rec;    20100328;           1;      939401;           1;                              "New Place"
rec;    20100328;           1;      939500;           0;                         "Framfield Road"
rec;    20100328;           1;      939501;           1;                         "Framfield Road"
rec;    20100328;           1;      939600;           0;                             "Hooke Hall"
rec;    20100328;           1;      939601;           1;                             "Hooke Hall"
rec;    20100328;           1;      939700;           0;                        "Uckfield Garage"
rec;    20100328;           1;      939701;           1;                        "Uckfield Garage"
rec;    20100328;           1;      939800;           0;                            "Browns Lane"
rec;    20100328;           1;      939801;           1;                            "Browns Lane"
rec;    20100328;           1;      939900;           0;                          "Ringles Cross"
rec;    20100328;           1;      939901;           1;                          "Ringles Cross"
rec;    20100328;           1;      940000;           0;                                "Timbers"
rec;    20100328;           1;      940001;           1;                                "Timbers"
rec;    20100328;           1;      940100;           0;                          "Coopers Green"
rec;    20100328;           1;      940101;           1;                          "Coopers Green"
rec;    20100328;           1;      940200;           0;                           "Cobdown Lane"
rec;    20100328;           1;      940201;           1;                           "Cobdown Lane"
rec;    20100328;           1;      940300;           0;                          "Ashdown Place"
rec;    20100328;           1;      940301;           1;                          "Ashdown Place"
rec;    20100328;           1;      940400;           0;                     "Hurstwood Junction"
rec;    20100328;           1;      940401;           1;                     "Hurstwood Junction"
rec;    20100328;           1;      940500;           0;                      "Hendall Gate Farm"
rec;    20100328;           1;      940501;           1;                      "Hendall Gate Farm"
rec;    20100328;           1;      940600;           0;                         "Perrymans Lane"
rec;    20100328;           1;      940601;           1;                         "Perrymans Lane"
rec;    20100328;           1;      940700;           0;                    "Herons Ghyll Church"
rec;    20100328;           1;      940701;           1;                    "Herons Ghyll Church"
rec;    20100328;           1;      940800;           0;                           "Temple Grove"
rec;    20100328;           1;      940801;           1;                           "Temple Grove"
rec;    20100328;           1;      940900;           0;                        "Barnsgate Manor"
rec;    20100328;           1;      940901;           1;                        "Barnsgate Manor"
rec;    20100328;           1;      941000;           0;                         "Nutley Turning"
rec;    20100328;           1;      941001;           1;                         "Nutley Turning"
rec;    20100328;           1;      941100;           0;                "Crowborough Crow & Gate"
rec;    20100328;           1;      941101;           1;                "Crowborough Crow & Gate"
rec;    20100328;           1;      941300;           0;                            "Warren Camp"
rec;    20100328;           1;      941301;           1;                            "Warren Camp"
rec;    20100328;           1;      941400;           0;                         "Southview Road"
rec;    20100328;           1;      941401;           1;                         "Southview Road"
rec;    20100328;           1;      941500;           0;                           "Fielden Road"
rec;    20100328;           1;      941501;           1;                           "Fielden Road"
rec;    20100328;           1;      941600;           0;                            "Blue Anchor"
rec;    20100328;           1;      941601;           1;                            "Blue Anchor"
rec;    20100328;           1;      941700;           0;                            "Church Road"
rec;    20100328;           1;      941701;           1;                            "Church Road"
rec;    20100328;           1;      941800;           0;                      "Goldsmiths Avenue"
rec;    20100328;           1;      941801;           1;                      "Goldsmiths Avenue"
rec;    20100328;           1;      941900;           0;                         "Leisure Centre"
rec;    20100328;           1;      941901;           1;                         "Leisure Centre"
rec;    20100328;           1;      942000;           0;                            "Eridge Road"
rec;    20100328;           1;      942001;           1;                            "Eridge Road"
rec;    20100328;           1;      942100;           0;                            "Steel Cross"
rec;    20100328;           1;      942101;           1;                            "Steel Cross"
rec;    20100328;           1;      942200;           0;                             "Boars Head"
rec;    20100328;           1;      942201;           1;                             "Boars Head"
rec;    20100328;           1;      942400;           0;                          "Sandhill Lane"
rec;    20100328;           1;      942401;           1;                          "Sandhill Lane"
rec;    20100328;           1;      942500;           0;                         "Eridge Forstal"
rec;    20100328;           1;      942501;           1;                         "Eridge Forstal"
rec;    20100328;           1;      942600;           0;                         "Sham Farm Road"
rec;    20100328;           1;      942601;           1;                         "Sham Farm Road"
rec;    20100328;           1;      942700;           0;                             "Bunny Lane"
rec;    20100328;           1;      942701;           1;                             "Bunny Lane"
rec;    20100328;           1;      942800;           0;                              "Vale Road"
rec;    20100328;           1;      942801;           1;                              "Vale Road"
rec;    20100328;           1;      943000;           0;                        "Broadwater Down"
rec;    20100328;           1;      943001;           1;                        "Broadwater Down"
rec;    20100328;           1;      943100;           0;                        "Summervale Road"
rec;    20100328;           1;      943101;           1;                        "Summervale Road"
rec;    20100328;           1;      943200;           0;                       "Somerfield Lodge"
rec;    20100328;           1;      943201;           1;                       "Somerfield Lodge"
rec;    20100328;           1;      943400;           0;                     "Sainsburys T'Wells"
rec;    20100328;           1;      943401;           1;                     "Sainsburys T'Wells"
rec;    20100328;           1;      943500;           0;                           "The Pantiles"
rec;    20100328;           1;      943501;           1;                           "The Pantiles"
rec;    20100328;           1;      943601;           1;                         "War Memorial A"
rec;    20100328;           1;      943700;           0;                  "East Dean Bus Shelter"
rec;    20100328;           1;      943701;           1;                  "East Dean Bus Shelter"
rec;    20100328;           1;      943800;           0;                         "Downsview Lane"
rec;    20100328;           1;      943801;           1;                         "Downsview Lane"
rec;    20100328;           1;      943900;           0;                       "Halfway Cottages"
rec;    20100328;           1;      943901;           1;                       "Halfway Cottages"
rec;    20100328;           1;      944000;           0;                         "Southdowns Way"
rec;    20100328;           1;      944001;           1;                         "Southdowns Way"
rec;    20100328;           1;      944100;           0;                           "Youth Hostel"
rec;    20100328;           1;      944101;           1;                           "Youth Hostel"
rec;    20100328;           1;      944200;           0;                         "Cherry Gardens"
rec;    20100328;           1;      944201;           1;                         "Cherry Gardens"
rec;    20100328;           1;      944300;           0;                        "Summerdown Road"
rec;    20100328;           1;      944301;           1;                        "Summerdown Road"
rec;    20100328;           1;      944400;           0;                               "Tally Ho"
rec;    20100328;           1;      944401;           1;                               "Tally Ho"
rec;    20100328;           1;      944500;           0;                     "Old Town, The Lamb"
rec;    20100328;           1;      944501;           1;                     "Old Town, The Lamb"
rec;    20100328;           1;      944600;           0;                              "The Goffs"
